2024-12-12 17:58:09,204 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2024-12-12 17:58:09,417 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2024-12-12 17:58:09,429 INFO  Logger.cs: 73 - Commit version 1.6.0-1-g15f4949
2024-12-12 17:58:09,430 INFO  Logger.cs: 74 - Build version 1.6.7594.29634
2024-12-12 17:58:09,440 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2024-12-12 17:58:09,442 INFO  SwAddin.cs: 197 - Setting up callbacks
2024-12-12 17:58:09,445 INFO  SwAddin.cs: 201 - Setting up command manager
2024-12-12 17:58:09,446 INFO  SwAddin.cs: 204 - Adding command manager
2024-12-12 17:58:09,460 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2024-12-12 17:58:09,462 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2024-12-12 17:58:09,463 INFO  SwAddin.cs: 210 - Adding event handlers
2024-12-12 17:58:10,041 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2024-12-12 18:04:27,121 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2024-12-12 18:04:27,122 INFO  SwAddin.cs: 299 - Save is required
2024-12-12 18:04:27,123 INFO  SwAddin.cs: 313 - Saving assembly
2024-12-12 18:04:27,125 INFO  SwAddin.cs: 316 - Opening property manager
2024-12-12 18:04:27,173 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2024-12-12 18:04:27,251 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Assem1
2024-12-12 18:04:27,253 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in Assem1
2024-12-12 18:04:27,253 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-12-12 18:04:27,256 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2024-12-12 18:04:27,258 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from map-1
2024-12-12 18:04:27,259 INFO  ExportHelperExtension.cs: 1136 - Found 31 in map-1
2024-12-12 18:04:27,260 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in map-1
2024-12-12 18:04:27,261 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2024-12-12 18:04:27,262 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Assem1
2024-12-12 18:04:27,263 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2024-12-12 18:04:27,263 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-12-12 18:04:27,263 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2024-12-12 18:04:27,264 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from map-1
2024-12-12 18:04:27,264 INFO  ExportHelperExtension.cs: 1136 - Found 31 in map-1
2024-12-12 18:04:27,265 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in map-1
2024-12-12 18:04:27,587 INFO  SwAddin.cs: 339 - Loading config tree
2024-12-12 18:04:27,593 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
